tree,tree_id,forest,elev,plot,site,rep,plot_id,species,azm,dbh_in,live,year_dead,year_fall,wpb,dbh,height,dist,forest_code,elev_code
stan_4k_1_4_4640,4640,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,179,17.4,0,2016,NA,1,44.196,26.5176,6.156959999999999,stan,4k
stan_4k_1_4_4641,4641,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,186,7.9,0,2015,2018,1,20.066000000000003,17.6784,3.3223200000000004,stan,4k
stan_4k_1_4_4642,4642,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PILA,195,9.7,0,2015,NA,0,24.637999999999998,13.411200000000001,4.4196,stan,4k
stan_4k_1_4_4643,4643,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,210,25.6,0,2016,NA,1,65.024,40.2336,11.24712,stan,4k
stan_4k_1_4_4644,4644,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,212,7.1,0,2016,NA,1,18.034,11.2776,8.6868,stan,4k
stan_4k_1_4_4645,4645,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,216,9.8,0,2015,NA,1,24.892000000000003,18.288,3.3223200000000004,stan,4k
stan_4k_1_4_4646,4646,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,221,17.8,1,2016,NA,1,45.212,39.624,10.9728,stan,4k
stan_4k_1_4_4647,4647,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PILA,234,13.1,0,2015,NA,0,33.274,20.4216,5.66928,stan,4k
stan_4k_1_4_4648,4648,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,263,26.7,0,2016,NA,1,67.818,34.1376,7.071359999999999,stan,4k
stan_4k_1_4_4649,4649,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PILA,309,15,0,2016,NA,0,38.1,17.0688,3.6271200000000006,stan,4k
stan_4k_1_4_4650,4650,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PILA,309,5.5,1,NA,NA,NA,13.97,9.7536,4.63296,stan,4k
stan_4k_1_4_4651,4651,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,315,18.8,0,2016,NA,1,47.752,29.5656,6.309359999999999,stan,4k
stan_4k_1_4_4652,4652,stanislaus,4000,stan_4k_1_4,stan_4k_1,1,4,PIPO,338,24.6,0,2015,NA,1,62.484,40.8432,4.572,stan,4k
stan_4k_1_5_4653,4653,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,CADE,1,7.2,1,NA,NA,NA,18.288,7.62,9.72312,stan,4k
stan_4k_1_5_4654,4654,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,CADE,2,6.7,1,NA,NA,NA,17.018,7.62,8.80872,stan,4k
stan_4k_1_5_4655,4655,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,PIPO,3,13,1,NA,NA,NA,33.02,24.384,9.144,stan,4k
stan_4k_1_5_4656,4656,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,PIPO,4,14.7,0,2015,NA,1,37.338,24.6888,7.62,stan,4k
stan_4k_1_5_4657,4657,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,CADE,4,4.5,1,NA,NA,NA,11.43,3.6576,8.6868,stan,4k
stan_4k_1_5_4658,4658,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,QUKE,5,4,1,NA,NA,NA,10.16,4.8768,8.5344,stan,4k
stan_4k_1_5_4659,4659,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,PIPO,5,4.9,0,2017,NA,0,12.446000000000002,10.9728,1.40208,stan,4k
stan_4k_1_5_4660,4660,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,CADE,14,6.1,1,NA,NA,NA,15.494,5.1815999999999995,8.65632,stan,4k
stan_4k_1_5_4661,4661,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,PIPO,14,11.9,1,NA,NA,NA,30.226000000000003,18.8976,8.29056,stan,4k
stan_4k_1_5_4662,4662,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,PIPO,15,5.6,1,NA,NA,NA,14.223999999999998,7.9248,8.717280000000002,stan,4k
stan_4k_1_5_4663,4663,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,CADE,18,10.5,1,NA,NA,NA,26.67,7.3152,4.99872,stan,4k
stan_4k_1_5_4664,4664,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,QUKE,44,17.5,1,NA,NA,NA,44.45,7.62,7.193280000000001,stan,4k
stan_4k_1_5_4665,4665,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,QUKE,141,8.6,1,NA,NA,NA,21.843999999999998,7.0104,11.186160000000003,stan,4k
stan_4k_1_5_4666,4666,stanislaus,4000,stan_4k_1_5,stan_4k_1,1,5,CADE,141,11.7,1,NA,NA,NA,29.718,10.668,3.44424,stan,4k
